Timestamp,CPU Usage (%),Memory Usage (MB)
2024-09-25 23:07:45,0.0,58.30078125
2024-09-25 23:07:47,0.0,58.30078125
2024-09-25 23:07:49,0.1,59.1328125
2024-09-25 23:07:51,0.675,64.0390625
2024-09-25 23:07:53,0.3875,70.796875
2024-09-25 23:07:55,0.9625,72.171875
2024-09-25 23:07:57,0.2875,76.51171875
2024-09-25 23:08:00,0.48125,80.83984375
2024-09-25 23:08:02,0.19375,80.21875
2024-09-25 23:08:04,0.48125,89.65625
2024-09-25 23:08:06,0.3875,95.828125
2024-09-25 23:08:08,0.76875,98.99609375
2024-09-25 23:08:10,0.09375,99.2265625
2024-09-25 23:08:12,0.575,99.72265625
2024-09-25 23:08:14,0.3875,101.33203125
2024-09-25 23:08:16,0.3875,100.84375
2024-09-25 23:08:18,0.48125,100.84765625
2024-09-25 23:08:20,0.2875,101.69921875
2024-09-25 23:08:22,0.48125,101.70703125
2024-09-25 23:08:24,0.48125,99.2578125
2024-09-25 23:08:26,0.3875,99.484375
2024-09-25 23:08:28,0.19375,100.609375
2024-09-25 23:08:30,0.19375,100.89453125
2024-09-25 23:08:32,0.19375,100.91015625
2024-09-25 23:08:34,0.3875,100.21484375
2024-09-25 23:08:36,0.0,100.390625
2024-09-25 23:08:38,0.3875,99.57421875
2024-09-25 23:08:40,0.2875,100.74609375
2024-09-25 23:08:42,0.2875,100.7578125
2024-09-25 23:08:44,0.2875,100.3828125
2024-09-25 23:08:46,0.19375,100.38671875
2024-09-25 23:08:48,0.3875,100.5234375
2024-09-25 23:08:50,0.09375,100.5390625
2024-09-25 23:08:52,0.4875,100.67578125
2024-09-25 23:08:54,0.3875,100.67578125
2024-09-25 23:08:56,0.3875,100.67578125
2024-09-25 23:08:58,0.19375,100.4765625
2024-09-25 23:09:00,0.09375,100.4765625
2024-09-25 23:09:02,0.2875,100.85546875
2024-09-25 23:09:04,0.2875,100.85546875
2024-09-25 23:09:06,0.48125,100.60546875
2024-09-25 23:09:08,0.19375,100.66796875
2024-09-25 23:09:10,0.2875,101.15625
2024-09-25 23:09:12,0.8625,101.19140625
2024-09-25 23:09:14,0.4875,101.19140625
2024-09-25 23:09:16,0.19375,101.640625
2024-09-25 23:09:18,0.3875,101.640625
2024-09-25 23:09:21,0.2875,98.41796875
2024-09-25 23:09:23,0.19375,98.65625
2024-09-25 23:09:25,0.29375,98.6875
2024-09-25 23:09:27,0.675,99.9453125
2024-09-25 23:09:29,0.29375,100.015625
2024-09-25 23:09:31,0.09375,100.359375
2024-09-25 23:09:33,0.29375,100.359375
2024-09-25 23:09:35,0.19375,98.05859375
2024-09-25 23:09:37,0.3875,98.9765625
2024-09-25 23:09:39,0.09375,99.125
2024-09-25 23:09:41,0.29375,99.8359375
2024-09-25 23:09:43,0.2875,99.8359375
2024-09-25 23:09:45,0.675,100.8984375
2024-09-25 23:09:47,0.9625,99.296875
2024-09-25 23:09:49,0.09375,99.296875
2024-09-25 23:09:51,0.0,99.296875
2024-09-25 23:09:53,0.48125,99.296875
