Timestamp,CPU Usage (%),Memory Usage (MB)
2024-09-25 23:12:09,0.0,104.00390625
2024-09-25 23:12:11,0.0,104.00390625
2024-09-25 23:12:13,0.0,104.00390625
2024-09-25 23:12:15,2.30625,94.359375
2024-09-25 23:12:17,0.575,107.21875
2024-09-25 23:12:19,1.25,104.47265625
2024-09-25 23:12:21,1.15625,106.54296875
2024-09-25 23:12:23,2.7375,109.83203125
2024-09-25 23:12:25,2.2125,109.8671875
2024-09-25 23:12:27,2.2125,115.25390625
2024-09-25 23:12:29,0.4875,116.390625
2024-09-25 23:12:31,0.4875,116.234375
2024-09-25 23:12:33,0.675,114.4609375
2024-09-25 23:12:35,1.075,111.125
2024-09-25 23:12:37,2.01875,103.453125
2024-09-25 23:12:39,1.44375,108.65625
2024-09-25 23:12:41,2.15,110.91796875
2024-09-25 23:12:43,1.925,112.1953125
2024-09-25 23:12:45,0.3875,112.2109375
2024-09-25 23:12:47,1.6375,106.50390625
2024-09-25 23:12:49,0.8625,107.703125
2024-09-25 23:12:51,2.69375,107.9609375
2024-09-25 23:12:53,1.35,108.11328125
2024-09-25 23:12:55,0.675,108.421875
2024-09-25 23:12:57,0.5875,108.453125
2024-09-25 23:12:59,1.5375,108.85546875
2024-09-25 23:13:01,0.09375,108.85546875
2024-09-25 23:13:03,0.48125,102.3359375
2024-09-25 23:13:05,1.05625,103.79296875
2024-09-25 23:13:07,0.68125,104.859375
2024-09-25 23:13:09,0.29375,105.6640625
2024-09-25 23:13:11,0.19375,107.19140625
2024-09-25 23:13:13,0.19375,107.19140625
2024-09-25 23:13:15,2.6375,75.7421875
2024-09-25 23:13:18,0.76875,90.30078125
2024-09-25 23:13:20,1.15625,104.25
2024-09-25 23:13:22,0.09375,105.03125
2024-09-25 23:13:24,0.48125,105.3828125
2024-09-25 23:13:26,0.68125,106.9765625
2024-09-25 23:13:28,0.48125,100.4453125
2024-09-25 23:13:30,2.40625,101.0
2024-09-25 23:13:32,0.3875,101.36328125
2024-09-25 23:13:34,1.5375,107.09765625
2024-09-25 23:13:36,1.6625,107.4375
2024-09-25 23:13:38,0.86875,108.26953125
2024-09-25 23:13:40,0.8625,102.26171875
2024-09-25 23:13:42,0.575,102.4921875
2024-09-25 23:13:44,0.975,103.65234375
2024-09-25 23:13:46,1.73125,102.15234375
2024-09-25 23:13:48,1.05625,102.46484375
2024-09-25 23:13:50,2.34375,102.92578125
2024-09-25 23:13:52,1.05625,104.4140625
2024-09-25 23:13:54,1.825,106.15234375
2024-09-25 23:13:56,0.19375,108.3828125
2024-09-25 23:13:58,1.25,108.51171875
2024-09-25 23:14:00,0.675,101.96875
2024-09-25 23:14:02,1.4625,103.6875
2024-09-25 23:14:04,1.44375,103.078125
2024-09-25 23:14:06,2.30625,105.3671875
2024-09-25 23:14:08,1.63125,110.015625
2024-09-25 23:14:10,0.975,111.9921875
2024-09-25 23:14:12,1.44375,116.67578125
2024-09-25 23:14:14,0.19375,117.1953125
2024-09-25 23:14:16,0.2875,61.5546875
