Timestamp,CPU Usage (%),Memory Usage (MB)
2024-09-25 23:14:20,0.0,54.6015625
2024-09-25 23:14:22,0.0,54.6015625
2024-09-25 23:14:24,0.0,54.6015625
2024-09-25 23:14:26,0.48125,58.6640625
2024-09-25 23:14:28,0.2875,64.7890625
2024-09-25 23:14:30,0.2875,68.109375
2024-09-25 23:14:32,0.48125,73.90234375
2024-09-25 23:14:34,0.48125,75.91796875
2024-09-25 23:14:36,0.48125,76.63671875
2024-09-25 23:14:38,0.3875,81.91015625
2024-09-25 23:14:40,0.09375,89.5703125
2024-09-25 23:14:42,0.19375,93.46875
2024-09-25 23:14:44,0.675,96.25
2024-09-25 23:14:46,0.48125,96.8046875
2024-09-25 23:14:48,0.3875,96.9765625
2024-09-25 23:14:50,0.29375,98.265625
2024-09-25 23:14:52,0.2875,95.4375
2024-09-25 23:14:54,0.29375,96.1875
2024-09-25 23:14:56,0.675,97.59375
2024-09-25 23:14:58,0.3875,97.984375
2024-09-25 23:15:00,0.3875,98.06640625
2024-09-25 23:15:02,0.48125,98.06640625
2024-09-25 23:15:04,0.2875,98.79296875
2024-09-25 23:15:06,0.3875,97.796875
2024-09-25 23:15:08,0.3875,97.8203125
2024-09-25 23:15:10,0.3875,98.11328125
2024-09-25 23:15:12,0.975,94.97265625
2024-09-25 23:15:14,0.3875,95.3515625
2024-09-25 23:15:16,0.09375,96.7734375
2024-09-25 23:15:18,0.1,97.03125
2024-09-25 23:15:20,0.19375,96.87109375
2024-09-25 23:15:22,0.19375,96.921875
2024-09-25 23:15:24,0.3875,97.05078125
2024-09-25 23:15:27,0.975,97.10546875
2024-09-25 23:15:29,0.2875,97.10546875
2024-09-25 23:15:31,0.48125,97.10546875
2024-09-25 23:15:33,0.19375,97.43359375
2024-09-25 23:15:35,0.29375,96.6953125
2024-09-25 23:15:37,0.3875,96.7109375
2024-09-25 23:15:39,0.3875,97.4609375
2024-09-25 23:15:41,0.88125,97.87890625
2024-09-25 23:15:43,0.2875,97.94140625
2024-09-25 23:15:45,0.575,98.10546875
2024-09-25 23:15:47,0.19375,98.33203125
2024-09-25 23:15:49,0.48125,96.65234375
2024-09-25 23:15:51,0.2875,96.68359375
2024-09-25 23:15:53,0.5875,96.84375
2024-09-25 23:15:55,0.19375,97.3125
2024-09-25 23:15:57,0.29375,97.3125
2024-09-25 23:15:59,0.2875,95.16015625
2024-09-25 23:16:01,0.3875,96.44140625
2024-09-25 23:16:03,0.3875,96.96484375
2024-09-25 23:16:05,0.19375,97.00390625
2024-09-25 23:16:07,0.19375,97.13671875
2024-09-25 23:16:09,0.86875,97.2265625
2024-09-25 23:16:11,0.48125,97.2265625
2024-09-25 23:16:13,0.19375,97.234375
2024-09-25 23:16:15,0.19375,97.63671875
2024-09-25 23:16:17,0.19375,96.38671875
2024-09-25 23:16:19,1.05625,96.38671875
2024-09-25 23:16:21,0.3875,96.41796875
2024-09-25 23:16:23,0.675,97.0078125
2024-09-25 23:16:25,0.0,97.0078125
2024-09-25 23:16:27,0.0,97.0078125
