Timestamp,CPU Usage (%),Memory Usage (MB)
2024-09-25 23:09:57,0.0,57.1796875
2024-09-25 23:09:59,0.0,57.1796875
2024-09-25 23:10:01,0.0,57.1796875
2024-09-25 23:10:03,1.5375,68.8046875
2024-09-25 23:10:05,1.75625,79.95703125
2024-09-25 23:10:07,2.1125,92.49609375
2024-09-25 23:10:09,1.925,108.1328125
2024-09-25 23:10:11,1.73125,109.58203125
2024-09-25 23:10:13,1.73125,105.98046875
2024-09-25 23:10:15,1.825,108.390625
2024-09-25 23:10:17,1.4625,110.03515625
2024-09-25 23:10:19,1.5625,110.2734375
2024-09-25 23:10:21,1.175,109.54296875
2024-09-25 23:10:23,1.5375,109.82421875
2024-09-25 23:10:25,1.175,110.703125
2024-09-25 23:10:27,1.73125,110.75
2024-09-25 23:10:29,2.05,110.6796875
2024-09-25 23:10:31,1.05625,110.78125
2024-09-25 23:10:33,1.36875,110.328125
2024-09-25 23:10:35,1.925,110.9375
2024-09-25 23:10:37,0.76875,111.27734375
2024-09-25 23:10:39,0.48125,111.421875
2024-09-25 23:10:41,0.0,111.421875
2024-09-25 23:10:43,1.5375,103.6640625
2024-09-25 23:10:45,0.09375,103.859375
2024-09-25 23:10:47,1.05625,105.0546875
2024-09-25 23:10:49,0.19375,102.1953125
2024-09-25 23:10:51,0.9625,102.20703125
2024-09-25 23:10:53,0.19375,102.69140625
2024-09-25 23:10:55,0.88125,102.6875
2024-09-25 23:10:57,1.5375,76.74609375
2024-09-25 23:10:59,1.73125,86.10546875
2024-09-25 23:11:01,1.44375,93.72265625
2024-09-25 23:11:03,0.575,97.63671875
2024-09-25 23:11:05,0.1,102.04296875
2024-09-25 23:11:08,0.3875,102.40234375
2024-09-25 23:11:10,0.9625,73.49609375
2024-09-25 23:11:12,1.6625,83.3671875
2024-09-25 23:11:14,1.25,87.40234375
2024-09-25 23:11:16,0.575,93.42578125
2024-09-25 23:11:18,0.675,101.04296875
2024-09-25 23:11:20,0.29375,101.13671875
2024-09-25 23:11:22,0.48125,98.31640625
2024-09-25 23:11:24,0.675,98.671875
2024-09-25 23:11:26,0.3875,100.01171875
2024-09-25 23:11:28,0.48125,100.1171875
2024-09-25 23:11:30,1.34375,97.4296875
2024-09-25 23:11:32,0.575,98.7890625
2024-09-25 23:11:34,0.48125,100.83203125
2024-09-25 23:11:36,0.0,100.83203125
2024-09-25 23:11:38,0.0,100.83203125
2024-09-25 23:11:40,0.19375,101.015625
2024-09-25 23:11:42,0.9625,100.51171875
2024-09-25 23:11:44,0.76875,100.70703125
2024-09-25 23:11:46,0.29375,100.70703125
2024-09-25 23:11:48,0.48125,100.7109375
2024-09-25 23:11:50,0.48125,102.1328125
2024-09-25 23:11:52,0.78125,103.46484375
2024-09-25 23:11:54,0.4875,103.515625
2024-09-25 23:11:56,1.44375,100.609375
2024-09-25 23:11:58,1.26875,102.26171875
2024-09-25 23:12:00,0.48125,104.00390625
2024-09-25 23:12:02,0.48125,104.00390625
2024-09-25 23:12:04,0.0,104.00390625
