Timestamp,CPU Usage (%),Memory Usage (MB)
2024-09-25 23:23:06,0.0,53.26953125
2024-09-25 23:23:08,0.0,53.26953125
2024-09-25 23:23:10,0.0,53.26953125
2024-09-25 23:23:12,1.6375,64.47265625
2024-09-25 23:23:14,1.5375,76.37109375
2024-09-25 23:23:16,1.35,91.328125
2024-09-25 23:23:18,1.6625,101.46875
2024-09-25 23:23:20,1.44375,103.78515625
2024-09-25 23:23:22,0.9625,104.34765625
2024-09-25 23:23:24,1.5375,105.60546875
2024-09-25 23:23:26,1.15625,106.5234375
2024-09-25 23:23:28,0.675,107.28125
2024-09-25 23:23:30,0.48125,107.30859375
2024-09-25 23:23:32,0.975,107.53515625
2024-09-25 23:23:34,1.15625,108.01953125
2024-09-25 23:23:36,1.25,105.7734375
2024-09-25 23:23:38,1.25,106.5234375
2024-09-25 23:23:40,1.175,107.03125
2024-09-25 23:23:42,1.63125,107.03125
2024-09-25 23:23:44,1.36875,107.046875
2024-09-25 23:23:46,1.63125,105.28125
2024-09-25 23:23:48,1.05625,105.8046875
2024-09-25 23:23:50,1.44375,105.828125
2024-09-25 23:23:52,1.25,106.5234375
2024-09-25 23:23:54,1.05625,106.546875
2024-09-25 23:23:56,1.05625,107.27734375
2024-09-25 23:23:58,0.76875,107.2890625
2024-09-25 23:24:00,0.48125,107.29296875
2024-09-25 23:24:02,0.48125,107.29296875
2024-09-25 23:24:04,0.3875,107.29296875
2024-09-25 23:24:06,0.675,59.53515625
2024-09-25 23:24:08,1.25,67.921875
2024-09-25 23:24:10,1.44375,78.6328125
2024-09-25 23:24:13,1.34375,89.17578125
2024-09-25 23:24:15,1.5375,100.7421875
2024-09-25 23:24:17,0.09375,100.859375
2024-09-25 23:24:19,0.48125,100.8671875
2024-09-25 23:24:21,0.09375,102.2578125
2024-09-25 23:24:23,0.5875,61.63671875
2024-09-25 23:24:25,0.575,67.98046875
2024-09-25 23:24:27,0.76875,70.29296875
2024-09-25 23:24:29,0.4875,75.57421875
2024-09-25 23:24:31,1.25,80.4921875
2024-09-25 23:24:33,0.09375,85.94140625
2024-09-25 23:24:35,0.3875,93.9453125
2024-09-25 23:24:37,1.34375,94.9296875
2024-09-25 23:24:39,1.73125,96.69921875
2024-09-25 23:24:41,1.34375,97.70703125
2024-09-25 23:24:43,0.9625,101.01171875
2024-09-25 23:24:45,0.0,101.015625
2024-09-25 23:24:47,0.3875,102.16796875
2024-09-25 23:24:49,0.09375,102.16796875
2024-09-25 23:24:51,1.175,59.05859375
2024-09-25 23:24:53,0.19375,58.87109375
2024-09-25 23:24:55,0.3875,64.97265625
2024-09-25 23:24:57,0.0,67.22265625
2024-09-25 23:24:59,0.5875,68.796875
2024-09-25 23:25:01,0.8625,75.52734375
2024-09-25 23:25:03,1.35,84.58203125
2024-09-25 23:25:05,1.25,96.21484375
2024-09-25 23:25:07,0.675,96.625
2024-09-25 23:25:09,0.3875,99.46484375
2024-09-25 23:25:11,0.3875,99.29296875
2024-09-25 23:25:13,0.0,99.29296875
