Timestamp,CPU Usage (%),Memory Usage (MB)
2024-09-25 22:56:03,0.0,102.84375
2024-09-25 22:56:05,0.0,58.28125
2024-09-25 22:56:07,0.0,58.28125
2024-09-25 22:56:09,1.825,70.234375
2024-09-25 22:56:11,0.8625,81.23828125
2024-09-25 22:56:13,1.15625,94.640625
2024-09-25 22:56:15,1.25,107.94140625
2024-09-25 22:56:17,0.9625,110.28125
2024-09-25 22:56:19,0.76875,110.9921875
2024-09-25 22:56:21,0.68125,112.14453125
2024-09-25 22:56:23,0.675,113.29296875
2024-09-25 22:56:25,1.63125,112.04296875
2024-09-25 22:56:27,1.4625,113.08203125
2024-09-25 22:56:29,0.675,113.42578125
2024-09-25 22:56:31,0.5875,113.42578125
2024-09-25 22:56:33,0.575,112.67578125
2024-09-25 22:56:35,1.36875,113.15234375
2024-09-25 22:56:37,0.9625,113.87890625
2024-09-25 22:56:39,0.76875,113.88671875
2024-09-25 22:56:41,1.25,113.89453125
2024-09-25 22:56:43,1.34375,113.89453125
2024-09-25 22:56:45,0.78125,113.90234375
2024-09-25 22:56:47,1.25,114.15234375
2024-09-25 22:56:49,1.6625,113.39453125
2024-09-25 22:56:51,0.675,113.39453125
2024-09-25 22:56:53,0.86875,113.44140625
2024-09-25 22:56:55,0.19375,112.1953125
2024-09-25 22:56:57,0.09375,112.1953125
2024-09-25 22:56:59,0.2875,107.71875
2024-09-25 22:57:01,0.48125,108.44140625
2024-09-25 22:57:03,0.3875,69.21875
2024-09-25 22:57:05,0.975,76.71484375
2024-09-25 22:57:07,1.15625,84.26171875
2024-09-25 22:57:10,0.78125,92.1875
2024-09-25 22:57:12,0.29375,96.0390625
2024-09-25 22:57:14,0.48125,101.01171875
2024-09-25 22:57:16,1.15625,101.4921875
2024-09-25 22:57:18,0.975,103.2734375
2024-09-25 22:57:20,0.575,103.34765625
2024-09-25 22:57:22,0.19375,103.4609375
2024-09-25 22:57:24,1.05625,105.24609375
2024-09-25 22:57:26,0.29375,104.15625
2024-09-25 22:57:28,0.575,105.7109375
2024-09-25 22:57:30,0.19375,103.671875
2024-09-25 22:57:32,0.3875,103.73046875
2024-09-25 22:57:34,0.0,103.859375
2024-09-25 22:57:36,0.0,103.859375
2024-09-25 22:57:38,1.44375,71.09765625
2024-09-25 22:57:40,0.9625,79.84375
2024-09-25 22:57:42,0.2875,85.3203125
2024-09-25 22:57:44,0.09375,86.58984375
2024-09-25 22:57:46,0.0,87.0546875
2024-09-25 22:57:48,0.675,100.13671875
2024-09-25 22:57:50,0.0,100.15234375
2024-09-25 22:57:52,0.48125,98.69921875
2024-09-25 22:57:54,0.09375,98.91015625
2024-09-25 22:57:56,0.48125,101.26953125
2024-09-25 22:57:58,1.25,99.75
2024-09-25 22:58:00,0.76875,103.37890625
2024-09-25 22:58:02,0.675,103.62109375
2024-09-25 22:58:04,0.675,103.7421875
2024-09-25 22:58:06,0.78125,105.2578125
2024-09-25 22:58:08,0.09375,106.66015625
2024-09-25 22:58:10,0.0,106.66015625
