Timestamp,CPU Usage (%),Memory Usage (MB)
2024-09-25 22:42:52,0.0,60.44140625
2024-09-25 22:42:54,0.0,60.44140625
2024-09-25 22:42:56,0.0,60.44140625
2024-09-25 22:42:58,2.01875,72.9453125
2024-09-25 22:43:00,1.75625,84.69921875
2024-09-25 22:43:02,1.825,98.91015625
2024-09-25 22:43:04,1.85625,110.13671875
2024-09-25 22:43:06,1.44375,111.96875
2024-09-25 22:43:08,1.63125,112.5390625
2024-09-25 22:43:10,1.73125,113.68359375
2024-09-25 22:43:12,1.34375,114.6640625
2024-09-25 22:43:14,0.9625,115.53515625
2024-09-25 22:43:16,1.6375,109.49609375
2024-09-25 22:43:18,1.73125,109.9296875
2024-09-25 22:43:20,1.05625,110.67578125
2024-09-25 22:43:22,1.175,110.71484375
2024-09-25 22:43:24,1.05625,110.765625
2024-09-25 22:43:26,1.05625,110.80078125
2024-09-25 22:43:28,1.44375,110.41015625
2024-09-25 22:43:30,0.675,111.37890625
2024-09-25 22:43:32,1.25,111.8984375
2024-09-25 22:43:34,1.44375,113.6875
2024-09-25 22:43:36,1.05625,113.83203125
2024-09-25 22:43:38,1.44375,113.85546875
2024-09-25 22:43:40,0.1,113.85546875
2024-09-25 22:43:42,0.3875,114.0
2024-09-25 22:43:44,0.48125,114.0
2024-09-25 22:43:46,1.35,109.0
2024-09-25 22:43:48,1.05625,109.73046875
2024-09-25 22:43:50,1.34375,109.48046875
2024-09-25 22:43:52,0.76875,109.7265625
2024-09-25 22:43:54,0.975,109.75390625
2024-09-25 22:43:56,0.3875,110.8203125
2024-09-25 22:43:58,0.675,110.82421875
2024-09-25 22:44:00,1.05625,110.82421875
2024-09-25 22:44:03,0.76875,102.1328125
2024-09-25 22:44:05,1.34375,104.1875
2024-09-25 22:44:07,1.15625,105.515625
2024-09-25 22:44:09,0.86875,106.6953125
2024-09-25 22:44:11,0.76875,108.23828125
2024-09-25 22:44:13,0.675,108.265625
2024-09-25 22:44:15,0.675,108.546875
2024-09-25 22:44:17,0.76875,105.3984375
2024-09-25 22:44:19,1.4625,105.45703125
2024-09-25 22:44:21,0.9625,106.8515625
2024-09-25 22:44:23,0.3875,106.85546875
2024-09-25 22:44:25,0.48125,108.3046875
2024-09-25 22:44:27,1.25,108.51953125
2024-09-25 22:44:29,1.05625,106.70703125
2024-09-25 22:44:31,0.78125,106.73828125
2024-09-25 22:44:33,0.575,106.73828125
2024-09-25 22:44:35,0.48125,106.76953125
2024-09-25 22:44:37,0.3875,108.49609375
2024-09-25 22:44:39,0.5875,69.28515625
2024-09-25 22:44:41,0.76875,69.25390625
2024-09-25 22:44:43,0.76875,77.8203125
2024-09-25 22:44:45,0.9625,84.07421875
2024-09-25 22:44:47,0.8625,90.4375
2024-09-25 22:44:49,1.825,102.4765625
2024-09-25 22:44:51,1.15625,106.39453125
2024-09-25 22:44:53,1.73125,108.70703125
2024-09-25 22:44:55,1.63125,109.875
2024-09-25 22:44:57,0.19375,109.875
2024-09-25 22:44:59,0.0,109.875
