Timestamp,CPU Usage (%),Memory Usage (MB)
2024-09-25 22:45:04,0.0,60.62109375
2024-09-25 22:45:06,0.0,59.671875
2024-09-25 22:45:08,0.0,59.671875
2024-09-25 22:45:10,3.5125,78.71875
2024-09-25 22:45:12,2.5,105.58203125
2024-09-25 22:45:14,1.36875,110.7265625
2024-09-25 22:45:16,1.63125,113.10546875
2024-09-25 22:45:18,1.25,115.98046875
2024-09-25 22:45:20,1.25,111.2109375
2024-09-25 22:45:22,1.75625,113.203125
2024-09-25 22:45:24,2.7875,113.671875
2024-09-25 22:45:26,3.175,113.77734375
2024-09-25 22:45:28,1.6625,116.1171875
2024-09-25 22:45:30,1.44375,119.81640625
2024-09-25 22:45:32,1.05625,120.45703125
2024-09-25 22:45:34,1.5375,117.06640625
2024-09-25 22:45:36,0.48125,117.06640625
2024-09-25 22:45:38,0.2875,118.56640625
2024-09-25 22:45:40,1.25,108.859375
2024-09-25 22:45:42,1.825,107.53515625
2024-09-25 22:45:44,1.6375,108.6875
2024-09-25 22:45:46,0.2875,108.703125
2024-09-25 22:45:48,1.25,108.8515625
2024-09-25 22:45:50,0.76875,108.109375
2024-09-25 22:45:52,1.05625,109.9375
2024-09-25 22:45:54,0.675,104.640625
2024-09-25 22:45:56,0.76875,105.9921875
2024-09-25 22:45:58,0.4875,105.99609375
2024-09-25 22:46:00,0.575,105.91796875
2024-09-25 22:46:02,2.40625,105.89453125
2024-09-25 22:46:04,0.675,106.09765625
2024-09-25 22:46:06,0.4875,108.203125
2024-09-25 22:46:08,0.76875,108.31640625
2024-09-25 22:46:10,1.4625,109.56640625
2024-09-25 22:46:13,1.5375,109.72265625
2024-09-25 22:46:15,0.575,107.1015625
2024-09-25 22:46:17,0.575,107.1015625
2024-09-25 22:46:19,0.8625,106.0078125
2024-09-25 22:46:21,1.85625,107.5
2024-09-25 22:46:23,1.44375,104.02734375
2024-09-25 22:46:25,0.48125,105.29296875
2024-09-25 22:46:27,0.9625,107.3125
2024-09-25 22:46:29,0.575,108.30078125
2024-09-25 22:46:31,1.075,100.89453125
2024-09-25 22:46:33,1.34375,102.85546875
2024-09-25 22:46:35,2.01875,104.7421875
2024-09-25 22:46:37,1.34375,107.88671875
2024-09-25 22:46:39,0.76875,108.61328125
2024-09-25 22:46:41,0.88125,110.15625
2024-09-25 22:46:43,0.29375,110.15625
2024-09-25 22:46:45,1.26875,110.16015625
2024-09-25 22:46:47,0.9625,104.140625
2024-09-25 22:46:49,1.15625,104.56640625
2024-09-25 22:46:51,2.59375,107.72265625
2024-09-25 22:46:53,1.25,110.94921875
2024-09-25 22:46:55,0.675,111.078125
2024-09-25 22:46:57,0.575,110.828125
2024-09-25 22:46:59,1.925,110.87890625
2024-09-25 22:47:01,1.63125,111.2421875
2024-09-25 22:47:03,0.76875,111.4609375
2024-09-25 22:47:05,1.34375,106.515625
2024-09-25 22:47:07,0.575,107.12890625
2024-09-25 22:47:09,0.29375,108.3515625
2024-09-25 22:47:11,0.0,108.3515625
